0.491	1.00006	0.999971	0.999885
0.492	1.00007	0.999968	0.999873
0.493	1.00008	0.999965	0.999862
0.494	1.00008	0.999963	0.99985
0.495	1.00009	0.999961	0.999839
0.496	1.0001	0.999958	0.999828
0.497	1.0001	0.999956	0.999817
0.498	1.00011	0.999954	0.999806
0.499	1.00012	0.999952	0.999796
0.5	1.00013	0.99995	0.999786
0.501	1.00013	0.999949	0.999776
0.502	1.00014	0.999947	0.999766
0.503	1.00015	0.999946	0.999756
0.504	1.00016	0.999944	0.999746
0.505	1.00016	0.999943	0.999737
0.506	1.00017	0.999942	0.999728
0.507	1.00018	0.999941	0.999718
0.508	1.00019	0.99994	0.99971
0.509	1.00019	0.999939	0.999701
0.51	1.0002	0.999938	0.999692
0.511	1.00021	0.999937	0.999684
0.512	1.00022	0.999936	0.999675
0.513	1.00022	0.999936	0.999667
0.514	1.00023	0.999935	0.999659
0.515	1.00024	0.999935	0.999651
0.516	1.00025	0.999934	0.999644
0.517	1.00025	0.999934	0.999636
0.518	1.00026	0.999934	0.999629
0.519	1.00027	0.999934	0.999622
0.52	1.00028	0.999934	0.999615
0.521	1.00028	0.999934	0.999608
0.522	1.00029	0.999934	0.999601
0.523	1.0003	0.999934	0.999594
0.524	1.00031	0.999935	0.999588
0.525	1.00032	0.999935	0.999581
0.526	1.00032	0.999935	0.999575
0.527	1.00033	0.999936	0.999569
0.528	1.00034	0.999937	0.999563
0.529	1.00035	0.999937	0.999557
0.53	1.00035	0.999938	0.999551
0.531	1.00036	0.999939	0.999546
0.532	1.00037	0.99994	0.99954
0.533	1.00038	0.99994	0.999535
0.534	1.00038	0.999941	0.99953
0.535	1.00039	0.999942	0.999525
0.536	1.0004	0.999944	0.99952
0.537	1.00041	0.999945	0.999515
0.538	1.00042	0.999946	0.99951
0.539	1.00042	0.999947	0.999505
0.54	1.00043	0.999949	0.999501
0.541	1.00044	0.99995	0.999497
0.542	1.00045	0.999951	0.999492
0.543	1.00045	0.999953	0.999488
0.544	1.00046	0.999955	0.999484
0.545	1.00047	0.999956	0.99948
0.546	1.00048	0.999958	0.999476
0.547	1.00048	0.99996	0.999473
0.548	1.00049	0.999961	0.999469
0.549	1.0005	0.999963	0.999466
0.55	1.00051	0.999965	0.999462
0.551	1.00051	0.999967	0.999459
0.552	1.00052	0.999969	0.999456
0.553	1.00053	0.999971	0.999453
0.554	1.00054	0.999973	0.99945
0.555	1.00055	0.999975	0.999447
0.556	1.00055	0.999977	0.999444
0.557	1.00056	0.999979	0.999441
0.558	1.00057	0.999982	0.999439
0.559	1.00058	0.999984	0.999436
0.56	1.00058	0.999986	0.999434
0.561	1.00059	0.999989	0.999432
0.562	1.0006	0.999991	0.999429
0.563	1.00061	0.999993	0.999427
0.564	1.00061	0.999996	0.999425
0.565	1.00062	0.999998	0.999423
0.566	1.00063	1	0.999422
0.567	1.00064	1	0.99942
0.568	1.00064	1.00001	0.999418
0.569	1.00065	1.00001	0.999416
0.57	1.00066	1.00001	0.999415
0.571	1.00066	1.00001	0.999414
0.572	1.00067	1.00002	0.999412
0.573	1.00068	1.00002	0.999411
0.574	1.00069	1.00002	0.99941
0.575	1.00069	1.00003	0.999409
0.576	1.0007	1.00003	0.999408
0.577	1.00071	1.00003	0.999407
0.578	1.00072	1.00003	0.999406
0.579	1.00072	1.00004	0.999405
0.58	1.00073	1.00004	0.999404
0.581	1.00074	1.00004	0.999403
0.582	1.00074	1.00005	0.999403
0.583	1.00075	1.00005	0.999402
0.584	1.00076	1.00005	0.999402
0.585	1.00077	1.00006	0.999401
0.586	1.00077	1.00006	0.999401
0.587	1.00078	1.00006	0.999401
0.588	1.00079	1.00006	0.999401
0.589	1.00079	1.00007	0.999401
0.59	1.0008	1.00007	0.9994
0.591	1.00081	1.00007	0.9994
0.592	1.00081	1.00008	0.999401
0.593	1.00082	1.00008	0.999401
0.594	1.00083	1.00008	0.999401
0.595	1.00083	1.00009	0.999401
0.596	1.00084	1.00009	0.999401
0.597	1.00085	1.00009	0.999402
0.598	1.00085	1.0001	0.999402
0.599	1.00086	1.0001	0.999403
0.6	1.00087	1.0001	0.999403
0.601	1.00087	1.00011	0.999404
0.602	1.00088	1.00011	0.999404
0.603	1.00089	1.00011	0.999405
0.604	1.00089	1.00012	0.999406
0.605	1.0009	1.00012	0.999407
0.606	1.00091	1.00012	0.999407
0.607	1.00091	1.00013	0.999408
0.608	1.00092	1.00013	0.999409
0.609	1.00093	1.00014	0.99941
0.61	1.00093	1.00014	0.999411
0.611	1.00094	1.00014	0.999413
0.612	1.00094	1.00015	0.999414
0.613	1.00095	1.00015	0.999415
0.614	1.00096	1.00015	0.999416
0.615	1.00096	1.00016	0.999417
0.616	1.00097	1.00016	0.999419
0.617	1.00097	1.00016	0.99942
0.618	1.00098	1.00017	0.999421
0.619	1.00099	1.00017	0.999423
0.62	1.00099	1.00017	0.999424
0.621	1.001	1.00018	0.999426
0.622	1.001	1.00018	0.999428
0.623	1.00101	1.00018	0.999429
0.624	1.00102	1.00019	0.999431
0.625	1.00102	1.00019	0.999433
0.626	1.00103	1.00019	0.999434
0.627	1.00103	1.0002	0.999436
0.628	1.00104	1.0002	0.999438
0.629	1.00104	1.00021	0.99944
0.63	1.00105	1.00021	0.999442
0.631	1.00105	1.00021	0.999443
0.632	1.00106	1.00022	0.999445
0.633	1.00107	1.00022	0.999447
0.634	1.00107	1.00022	0.999449
0.635	1.00108	1.00023	0.999451
0.636	1.00108	1.00023	0.999453
0.637	1.00109	1.00023	0.999456
0.638	1.00109	1.00024	0.999458
0.639	1.0011	1.00024	0.99946
0.64	1.0011	1.00024	0.999462
0.641	1.00111	1.00025	0.999464
0.642	1.00111	1.00025	0.999467
0.643	1.00112	1.00025	0.999469
0.644	1.00112	1.00026	0.999471
0.645	1.00113	1.00026	0.999473
0.646	1.00113	1.00027	0.999476
0.647	1.00114	1.00027	0.999478
0.648	1.00114	1.00027	0.999481
0.649	1.00115	1.00028	0.999483
0.65	1.00115	1.00028	0.999485
0.651	1.00116	1.00028	0.999488
